hg19.kgXref.geneSymbol	DMSO_H3K27me3	DMSO_H3K4me1	DMSO_H3K4me2	DMSO_H3K4me3	Drug_H3K27me3	Drug_H3K4me1	Drug_H3K4me2	Drug_H3K4me3
EGFR	0.011245648	0.182239664	0.078396681	0.030405372	0.01569705	0.193008742	0.073520722	0.032866627
EGFR-AS1	0.011245648	0.182239664	0.078396681	0.030405372	0.01569705	0.193008742	0.073520722	0.032866627
EGFR	0.011245648	0.182239664	0.078396681	0.030405372	0.01569705	0.193008742	0.073520722	0.032866627
EGFR	0.008738465	0.077929438	0.032955659	0.027544032	0.028550702	0.091022781	0.048432945	0.046683463
EGFR	0.008915206	0.063475559	0.021472818	0.032714857	0.009958471	0.058174755	0.029403998	0.038088417
EGFR	0.075885199	0.137437615	0.583402664	0.235150212	0.057652074	0.154131147	0.505976719	0.169946921
EGFR	0.004680352	0.093899492	0.098607141	0.259551679	0.002995978	0.152456896	0.131378105	0.138436911
EGFR	0.004680352	0.093899492	0.098607141	0.259551679	0.002995978	0.152456896	0.131378105	0.138436911
EGFR	0.021712582	0.244217294	1.28983061	2.199229201	0.008350448	0.334720075	1.068262675	1.958350458
EGFR	0.015477654	0.086382356	0.069048469	0.215273846	0.006938174	0.269274427	0.087797782	0.205946634
EGFR	0.015323709	0.085427889	0.064637227	0.211232184	0.006782811	0.268424264	0.081585297	0.201551401
EGFR	0.01476212	0.081939189	0.048577877	0.196409889	0.006222492	0.265314802	0.058922205	0.185493316
EGFR	0.019510691	0.040386907	0.071324132	0.076054534	0.020175314	0.048392279	0.068826196	0.058115701
EGFR	0.003236515	0.089541759	0.130345419	0.117701567	0.003036788	0.098328016	0.079782021	0.163868353
EGFR	0.003236515	0.089541759	0.130345419	0.117701567	0.003036788	0.098328016	0.079782021	0.163868353
EGFR-AS1	0.002968668	0.090002929	0.122922888	0.102920827	0.002875611	0.095821815	0.071347083	0.157899708
EGFR	0.002968668	0.090002929	0.122922888	0.102920827	0.002875611	0.095821815	0.071347083	0.157899708
EGFR	0.001885745	0.048415888	0.013060248	0.042892511	0.00175729	0.048599973	0.017122161	0.036404436
EGFR	0.003950376	0.170879452	0.166877125	0.133282926	0.005918004	0.154572638	0.143853751	0.136635505
EGFR	0.003585566	0.054107008	0.03088563	0.062044003	0.013053769	0.050717776	0.037503895	0.038878031
EGFR	0.109167487	0.02197968	0.118900721	0.06685387	0.104964911	0	0.042099208	0.114837621
EGFR	0.053555681	0.155266041	0.159942878	0.036113777	0.057355909	0.143003878	0.13617486	0.047360833
EGFR	0.097950829	0.066966661	0.087371569	0.036561508	0.180204542	0.003245167	0.058045877	0.010214417
EGFR	0.034371253	0.042565289	0.036772322	0.035062717	0.035077799	0.04796474	0.041603812	0.038058635
EGFR	0.046365979	0.144183325	0.08283996	0.035123933	0.047938296	0.125758727	0.079802119	0.037192907
EGFR	0.046365979	0.144183325	0.08283996	0.035123933	0.047938296	0.125758727	0.079802119	0.037192907
EGFR	0.046365979	0.144183325	0.08283996	0.035123933	0.047938296	0.125758727	0.079802119	0.037192907
EGFR	0.046365979	0.144183325	0.08283996	0.035123933	0.047938296	0.125758727	0.079802119	0.037192907
EGFR	0.046365979	0.144183325	0.08283996	0.035123933	0.047938296	0.125758727	0.079802119	0.037192907
EGFR-AS1	0.046365979	0.144183325	0.08283996	0.035123933	0.047938296	0.125758727	0.079802119	0.037192907
EGFR	0.046365979	0.144183325	0.08283996	0.035123933	0.047938296	0.125758727	0.079802119	0.037192907
EGFR	0.046365979	0.144183325	0.08283996	0.035123933	0.047938296	0.125758727	0.079802119	0.037192907
EGFR	0.029884228	0.015109306	0.024982709	0.035153642	0.032664401	0.011579689	0.03605338	0.036696764
EGFR	0.086914115	0.008846821	0	0	0	0.043153242	0.011401869	0.010271588
EGFR	0.052494391	0.167212155	0.109387586	0.042643825	0.055344147	0.179277479	0.099210255	0.048401363
EGFR	0.043457058	0.148091321	0.057801547	0.056530846	0	0.054926704	0.044369263	0.066635845
EGFR	0.024836068	0.150158769	0.080395958	0.026105011	0.021868017	0.149956173	0.07307818	0.035433125
EGFR	0.024836068	0.150158769	0.080395958	0.026105011	0.021868017	0.149956173	0.07307818	0.035433125
EGFR	0.024836068	0.150158769	0.080395958	0.026105011	0.021868017	0.149956173	0.07307818	0.035433125
EGFR	0.024836068	0.150158769	0.080395958	0.026105011	0.021868017	0.149956173	0.07307818	0.035433125
EGFR	0.053682248	0.105269733	0.034252769	0	0.00310219	0.075814324	0.037352728	0
EGFR	0.005413986	0.044439462	0.040216577	0.082596608	0.006332737	0.061328178	0.042464345	0.071463055
EGFR	0.005413986	0.044439462	0.040216577	0.082596608	0.006332737	0.061328178	0.042464345	0.071463055
EGFR-AS1	0.005413986	0.044439462	0.040216577	0.082596608	0.006332737	0.061328178	0.042464345	0.071463055
EGFR	0.005413986	0.044439462	0.040216577	0.082596608	0.006332737	0.061328178	0.042464345	0.071463055
EGFR	0.005611582	0.038490545	0.034636912	0.074741368	0.006410448	0.053364813	0.034061362	0.063223311
EGFR	0.011604064	0.02123022	0.018847917	0.072607209	0.0137647	0.034614634	0.020024782	0.099169378
EGFR	0.040468659	0.092776762	0.09606481	0.055075978	0.045122064	0.125208862	0.091716161	0.051839341
EGFR	0.038731641	0.108175996	0.102207755	0.062199798	0.043262525	0.146687028	0.101889526	0.059017866
EGFR	0.031133184	0.166591728	0.166103734	0.121599558	0.034334158	0.225237205	0.163673331	0.098154648
EGFR	0.024920416	0.302839834	0.349448684	0.326801242	0.02186873	0.392202697	0.22905103	0.165627935
EGFR	0.025331828	0.305063879	0.303231131	0.313130007	0.022050973	0.396187242	0.215735948	0.133196193
EGFR	0.022807981	0.40616936	0.194858521	0.037698875	0.017478859	0.408282191	0.16862727	0.055424058
EGFR	0.043902967	0.082352465	0.046531089	0.05548674	0.013914835	0.131028838	0.041006924	0.111535578
EGFR	0.028387749	0.079284297	0.073600749	0.035559827	0.041090087	0.14038447	0.049817732	0.054358613
EGFR	0.048308723	0.086460592	0.022388387	0.03651514	0.025485453	0.121713973	0.049325567	0.031594083
EGFR	0.0381836	0.103664087	0.047045147	0.018442238	0.045898998	0.135733169	0.072009156	0.021417225
EGFR	0.013523443	0.026452289	0.03196528	0.039070374	0.020083071	0.019727197	0.04076966	0.046350112
EGFR	0.003113954	0.036798305	0.029357127	0.074860674	0.004084479	0.024434034	0.051257741	0.054993684
EGFR	0.00176221	0.021841218	0.007529129	0.037565024	0.002411545	0.019141122	0.01248969	0.034980372
EGFR	0.002040816	0.005861253	0.011879147	0.023605106	0.002258259	0.011263034	0.003202962	0.016263048
EGFR	8.84E-05	0.012167127	0.004925951	0.034540653	0	0.012926214	0.017022669	0.027843039
EGFR	0.00473162	0.205206951	0.206164698	0.330845435	0.006041911	0.189324937	0.185457167	0.179226226
EGFR	0.004940306	0.175145831	0.151617321	0.21882788	0.006838752	0.179221669	0.033518913	0.098503945
EGFR	0.003836648	0.181489853	0.038330984	0.019528037	0.009638805	0.145806486	0.032363372	0.014364241
EGFR	0.004994757	0.096382176	0.019896728	0.022445381	0.007336391	0.072192526	0.015651634	0.02542312
EGFR	0.00445178	0.141057377	0.184649387	0.214811409	0.005235237	0.115992893	0.166356386	0.194500765
EGFR	0.00445178	0.141057377	0.184649387	0.214811409	0.005235237	0.115992893	0.166356386	0.194500765
EGFR	0.00445178	0.141057377	0.184649387	0.214811409	0.005235237	0.115992893	0.166356386	0.194500765
EGFR	0.00445178	0.141057377	0.184649387	0.214811409	0.005235237	0.115992893	0.166356386	0.194500765
EGFR	0.002663089	0.198040096	0.383685898	0.405137459	0.002515169	0.158826388	0.383987372	0.257942783
EGFR	0.051070733	0.10984696	0.187103976	0.05971584	0.050339859	0.075524349	0.154617448	0.071707414
EGFR	0.051070733	0.10984696	0.187103976	0.05971584	0.050339859	0.075524349	0.154617448	0.071707414
EGFR	0.051070733	0.10984696	0.187103976	0.05971584	0.050339859	0.075524349	0.154617448	0.071707414
EGFR	0.051070733	0.10984696	0.187103976	0.05971584	0.050339859	0.075524349	0.154617448	0.071707414
EGFR	0.044312244	0.079285857	0.144765217	0.015627687	0.038529318	0.06159016	0.025199322	0.052196634
EGFR	0.039878254	0.045777155	0.103796192	0.014973506	0.034034187	0.046061094	0.024573826	0.030613129
EGFR	0.054307364	0.425132826	0.329427628	0.104071052	0.057626357	0.290864306	0.210534604	0.052333966
EGFR	0.00360146	0.042505811	0.175480437	0.21963167	0.003513104	0.068055293	0.158608053	0.203713568
EGFR	0.00360146	0.042505811	0.175480437	0.21963167	0.003513104	0.068055293	0.158608053	0.203713568
EGFR	0.003129792	0.045414449	0.139872234	0.246411412	0.002357066	0.090302526	0.156985829	0.121678421
EGFR	0.034690213	0.045160154	0.055880072	0.043121784	0.030721325	0.068495153	0.038850422	0.021419188
EGFR	0.013096422	0.019999502	0.014774139	0.036649814	0.01294088	0.025450048	0.019639298	0.032732457
EGFR	0.014835812	0.048754301	0.066836303	0.051906657	0.014326039	0.040493709	0.040206363	0.031539031
EGFR	0.014835812	0.048754301	0.066836303	0.051906657	0.014326039	0.040493709	0.040206363	0.031539031
EGFR	0.016261131	0.217138336	0.559591112	0.255001712	0.014626672	0.226382595	0.466863813	0.141509322
EGFR	0.01750474	0.525079956	1.39840573	0.635712729	0.010325584	0.676693324	1.054354276	0.427337595
EGFR	0.026592296	0.049146173	0.036185033	0.025033889	0.027962946	0.059268349	0.043942664	0.028856821
EGFR	0.008123235	0.027689333	0.009950506	0.006448588	0.019657372	0.011900454	0.006069677	0.026565983
EGFR	0.025768953	0.048425441	0.03427078	0.024220122	0.027636414	0.05896371	0.041985121	0.028804979
EGFR	0.025789531	0.047986259	0.033822506	0.024029372	0.027889472	0.05889246	0.041527439	0.028792799
EGFR-AS1	0.026335128	0.032749372	0.029177217	0.025608926	0.028893902	0.041780583	0.038693707	0.03110316
EGFR	0.031104515	0.031843346	0.032853729	0.025921345	0.033171789	0.043486246	0.039444284	0.031232746
EGFR	0.014822563	0	0	0.021297667	0.079310245	0	0.038183002	0.015151445
EGFR	0.034405101	0.057206829	0.067495432	0.03713539	0.042346942	0.055191226	0.06982213	0.043433352
EGFR	0.034405101	0.057206829	0.067495432	0.03713539	0.042346942	0.055191226	0.06982213	0.043433352
EGFR	0.034233796	0.050056565	0.060348462	0.035099321	0.040836502	0.045770019	0.065904726	0.039778393
EGFR	0.034233796	0.050056565	0.060348462	0.035099321	0.040836502	0.045770019	0.065904726	0.039778393
EGFR-AS1	0.034233796	0.050056565	0.060348462	0.035099321	0.040836502	0.045770019	0.065904726	0.039778393
EGFR	0.034233796	0.050056565	0.060348462	0.035099321	0.040836502	0.045770019	0.065904726	0.039778393
GU228584	0.034233796	0.050056565	0.060348462	0.035099321	0.040836502	0.045770019	0.065904726	0.039778393
ZNF107	0.034196543	0.048379395	0.058814529	0.034649701	0.040533975	0.04409272	0.065056045	0.038992912
ZNF107	0.100762601	0	0	0.029840329	0.024744739	0	0.035185555	0.019415753
BC053669	0.050034548	0.416447437	2.57481421	1.497281047	0.04441677	0.604380549	1.85474075	0.501755677
ZNF107	0.064553346	0.784958689	2.41182861	0.928662412	0.034399321	0.759978997	1.815337176	0.361469555
ZNF107	0.003040594	0.205259289	0.024345119	0.027674563	0.004829341	0.182737618	0.073112957	0.027382994
BC053669	0.004943616	0.419506804	0.103746889	0.032505757	0.007530278	0.473994289	0.132359472	0.045260571
ZNF107	0.006712973	0.360793568	0.241497516	0.047551287	0.009511662	0.386507904	0.133771847	0.062216456
ZNF107	0.006798917	0.358001217	0.272569731	0.064639403	0.009308095	0.367750627	0.179472794	0.0674542
BC053669	0.009154612	0.373034442	0.39502165	0.123797423	0.013503719	0.390562593	0.334879345	0.103475485
ZNF117	0.006477982	0.364842513	0.300693211	0.070395973	0.00914218	0.413108034	0.19449044	0.07666619
ERV3-1	0.007133734	0.493487684	0.191830778	0.039220547	0.010708879	0.539637144	0.181999436	0.034139735
ZNF117	0.012596918	0.293166524	0.556288507	0.182284156	0.016459909	0.291612114	0.435254424	0.141354579
ERV3-1	0.062881481	0.583725415	2.722686689	1.433787574	0.052677022	0.585551858	2.208249104	0.889237573
ERV3-1	0.018801731	0.184076075	0.227077785	0.114546661	0.021896922	0.162820556	0.146188449	0.061227333
ERV3-1	0.020873437	0.906369232	2.069033405	0.374537116	0.010077957	0.805288549	1.373185233	0.247002028
ERV3-1	0.019147223	0.189109651	0.253597226	0.107912772	0.017737564	0.164768725	0.332612226	0.110590406
ERV3-1	0.019147223	0.189109651	0.253597226	0.107912772	0.017737564	0.164768725	0.332612226	0.110590406
ERV3-1	0.005712439	0.306820711	1.434676162	2.301394275	0.003932321	0.343687016	1.322959025	1.620787464
ERV3-1	0.005360958	0.362107459	0.367641947	0.283573364	0.005512879	0.409090997	0.322837771	0.210797214
TPST1	0.003171696	0.311805879	0.227156189	0.175430997	0.003683685	0.344274265	0.245992071	0.145557786
TPST1	0.003212793	0.291716074	0.198014073	0.161728764	0.003041489	0.321574518	0.219837863	0.132612266
TPST1	0.003212793	0.291716074	0.198014073	0.161728764	0.003041489	0.321574518	0.219837863	0.132612266
TPST1	0.003212793	0.291716074	0.198014073	0.161728764	0.003041489	0.321574518	0.219837863	0.132612266
LINC00174	0.003212793	0.291716074	0.198014073	0.161728764	0.003041489	0.321574518	0.219837863	0.132612266
KCTD7	0.016692021	0.31452236	0.415158349	0.697022702	0.016260678	0.429335445	0.404955759	0.516065775
KCTD7	0.071457923	0.142794257	0.141458159	0.155371448	0.058783242	0.167723807	0.169857175	0.105438179
RABGEF1	0.007768554	0.172165926	0.112396826	0.088171151	0.01122728	0.182312318	0.138931368	0.056587722
KCTD7	0.007627587	0.170198502	0.104958288	0.07887638	0.010454354	0.182487253	0.134203011	0.050916029
KCTD7	0.010862411	0.061371459	0.026967836	0.039667538	0.016929971	0.063856219	0.028156073	0.048812924
RABGEF1	0.009325971	0.06977526	0.036815731	0.093941326	0.014321418	0.079682797	0.074036702	0.082107692
KCTD7	0.009325971	0.06977526	0.036815731	0.093941326	0.014321418	0.079682797	0.074036702	0.082107692
KCTD7	0.009325971	0.06977526	0.036815731	0.093941326	0.014321418	0.079682797	0.074036702	0.082107692
RABGEF1	0.002667856	0.131537543	0.157329284	0.195055414	0.002904363	0.149607897	0.187545372	0.215726943
RABGEF1	0.002219432	0.037440875	0.007692122	0.074098283	0.007700134	0.069226806	0.015864975	0.079731497
RABGEF1	0.00672805	0.421267726	0.52990377	0.351340018	0.004573478	0.359297215	0.404270629	0.210162614
RABGEF1	0.00672805	0.421267726	0.52990377	0.351340018	0.004573478	0.359297215	0.404270629	0.210162614
RABGEF1	0.00672805	0.421267726	0.52990377	0.351340018	0.004573478	0.359297215	0.404270629	0.210162614
RABGEF1	0.001494997	0.55507453	0.680398596	0.564332206	0.000907449	0.482655643	0.603553355	0.26372871
GTF2IRD1P1	0.001494997	0.55507453	0.680398596	0.564332206	0.000907449	0.482655643	0.603553355	0.26372871
RABGEF1	0.001494997	0.55507453	0.680398596	0.564332206	0.000907449	0.482655643	0.603553355	0.26372871
RABGEF1	0.001490078	0.555461699	0.678204701	0.562357622	0.000904776	0.482751196	0.601039219	0.263072696
RABGEF1	0.001490078	0.555461699	0.678204701	0.562357622	0.000904776	0.482751196	0.601039219	0.263072696
RABGEF1	0.001490078	0.555461699	0.678204701	0.562357622	0.000904776	0.482751196	0.601039219	0.263072696
RABGEF1	0.000817507	0.586680336	0.097553489	0.048612378	0.000586465	0.460603963	0.080620277	0.058583322
RABGEF1	0.032987323	0.041309256	0.059130358	0.031861658	0.038378276	0.063456197	0.050546586	0.044836866
GTF2IRD1P1	0.03303584	0.041704216	0.05966831	0.032243426	0.038422831	0.063752916	0.050676339	0.044983318
RABGEF1	0.03303584	0.041704216	0.05966831	0.032243426	0.038422831	0.063752916	0.050676339	0.044983318
RABGEF1	0.008063116	0.196996521	0.162189994	0.341740256	0.008459922	0.214729352	0.158958582	0.184725698
RABGEF1	0.008063046	0.196994556	0.162185644	0.341719035	0.008460346	0.214720585	0.158951338	0.184712353
RABGEF1	0.008063046	0.196994556	0.162185644	0.341719035	0.008460346	0.214720585	0.158951338	0.184712353
RABGEF1	0.008063046	0.196994556	0.162185644	0.341719035	0.008460346	0.214720585	0.158951338	0.184712353
RABGEF1	0.008063046	0.196994556	0.162185644	0.341719035	0.008460346	0.214720585	0.158951338	0.184712353
GTF2IRD1P1	0.008065674	0.187742498	0.145850061	0.316147282	0.008647343	0.201832482	0.13856898	0.162489889
RABGEF1	0.003373406	0.050292206	0.02416321	0.046463385	0.013224175	0.062113825	0.012531093	0.030891561
RABGEF1	0.005703026	0.033675638	0.036843881	0.0474503	0.010150647	0.074766594	0.013784452	0.020150336
RABGEF1	0.042261622	0.031429025	0.026661653	0.029534383	0.05624186	0.040661629	0.037707697	0.027017551
RABGEF1	0.049185124	0.036426295	0.022963687	0.029950804	0.059421778	0.039167418	0.034801728	0.032192279
RABGEF1	0.048144989	0.041261422	0.062781948	0.029610337	0.058814053	0.05025204	0.048481195	0.031593039
RABGEF1	0.004203618	0.020642128	0.011872443	0.023407543	0.00393359	0.029578954	0.013840663	0.026129186
GTF2IRD1P1	0.00571027	0.030361317	0.025806019	0.045830235	0.005291107	0.038324682	0.041200217	0.043795771
RABGEF1	0.003829781	0.020708329	0.008221596	0.040163948	0.001957833	0.020907496	0.009938452	0.044169075
RABGEF1	0.007070136	0.05973653	0.038509839	0.082132	0.005723946	0.052590368	0.045375746	0.088871233
RABGEF1	0.007070136	0.05973653	0.038509839	0.082132	0.005723946	0.052590368	0.045375746	0.088871233
RABGEF1	0.008073901	0.073853716	0.049661259	0.096543431	0.007153623	0.064422967	0.059534346	0.102680935
RABGEF1	0.006688614	0.044680578	0.013336995	0.032777247	0.004287152	0.044563559	0.019291953	0.040134788
RABGEF1	0.044064493	0.012571185	0.017800462	0.045357155	0.046177145	0.011765875	0.023723118	0.049985885
GTF2IRD1P1	0.044064493	0.012571185	0.017800462	0.045357155	0.046177145	0.011765875	0.023723118	0.049985885
RABGEF1	0.062371254	0.031745518	0.053756061	0.042700653	0.067322512	0.033326052	0.069389555	0.032240067
RABGEF1	0.062371254	0.031745518	0.053756061	0.042700653	0.067322512	0.033326052	0.069389555	0.032240067
RABGEF1	0.062246214	0.0115919	0.029035122	0.053875615	0.062353165	0.017246403	0.03433895	0.063001797
RABGEF1	0.051481233	0.096065417	0.10217094	0.022832632	0.049440583	0.083553911	0.066887928	0.023260846
RABGEF1	0.039035326	0.150541826	0.154532382	0.032808642	0.041742153	0.158917383	0.109373466	0.028084096
RABGEF1	0.039035326	0.150541826	0.154532382	0.032808642	0.041742153	0.158917383	0.109373466	0.028084096
GTF2IRD1P1	0.03245179	0.186289148	0.200823034	0.081616591	0.038531499	0.179899558	0.128869596	0.030494153
RABGEF1	0.002087469	0.093063702	0.018559531	0.032689393	0.001671034	0.079179143	0.027419901	0.035344604
RABGEF1	0.003100735	0.150591471	0.122354925	0.200346035	0.003685101	0.135775532	0.155674092	0.15826769
RABGEF1	0.003108328	0.152236161	0.103589523	0.21826768	0.003688353	0.138201284	0.161855981	0.124343263
RABGEF1	0.003108328	0.152236161	0.103589523	0.21826768	0.003688353	0.138201284	0.161855981	0.124343263
RABGEF1	0.001832674	0.178183759	0.154034504	0.249063729	0.002292191	0.152322498	0.189875102	0.188848516
RABGEF1	0.002689326	0.394315455	0.204672681	0.053811641	0.022251994	0.435496587	0.18092001	0
GTF2IRD1P1	0.011808983	0.092012433	1.370551235	4.727207698	0.009553845	0.085341568	1.669630114	3.508321192
GNAI1	0.004547987	0.076069372	0.121480759	0.122131152	0.003070255	0.074217414	0.100394886	0.100727825
GNAI1	0.004571341	0.074544313	0.083914594	0.102720256	0.003091668	0.067513134	0.083785318	0.087573603
